,name
1392,ZAR/JMD
1393,USD/JOD
1394,NOK/JOD
1395,NZD/JOD
1396,PLN/JOD
1397,SAR/JOD
1398,SEK/JOD
1399,SGD/JOD
1400,TRY/JOD
1401,TWD/JOD
1402,VES/JOD
1403,ZAR/JOD
1404,JOD/JPY
1405,JOD/KWD
1406,JPY/JOD
1407,KWD/JOD
1408,JOD/USD
1409,JOD/SAR
1410,USD/JPY
1411,NZD/JPY
1412,NOK/JPY
1413,PLN/JPY
1414,TRY/JPY
1415,THB/JPY
1416,ZAR/JPY
1417,MXN/JPY
1418,SEK/JPY
1419,SGD/JPY
1420,JPY/KRW
1421,JPY/MXN
1422,JPY/MYR
1423,JPY/NOK
1424,JPY/NZD
1425,JPY/PKR
1426,JPY/PLN
1427,JPY/SEK
1428,JPY/THB
1429,JPY/TWD
1430,JPY/USD
1431,JPY/ZAR
1432,KRW/JPY
1433,MYR/JPY
1434,TWD/JPY
1435,JPY/KES
1436,JPY/LBP
1437,JPY/LKR
1438,JPY/NPR
1439,JPY/PHP
1440,JPY/RUB
1441,JPY/XAF
1442,JPY/XOF
1443,PHP/JPY
1444,PKR/JPY
1445,RUB/JPY
1446,SAR/JPY
1447,VES/JPY
1448,JPY/KWD
1449,JPY/SAR
1450,JPY/SGD
1451,KWD/JPY
1452,JPY/UAH
1453,JPY/TRY
1454,JPY/RUB
1455,USD/JPY
1456,JPY/RUB
1457,USD/KES
1458,MXN/KES
1459,NOK/KES
1460,NZD/KES
1461,PHP/KES
1462,PKR/KES
1463,PLN/KES
1464,RUB/KES
1465,SAR/KES
1466,SEK/KES
1467,SGD/KES
1468,THB/KES
1469,TRY/KES
1470,TWD/KES
1471,VES/KES
1472,ZAR/KES
1473,USD/KGS
1474,KGS/RUB
1475,KGS/RUB
1476,USD/KHR
1477,USD/KMF
1478,USD/KRW
1479,KRW/MYR
1480,KRW/THB
1481,KRW/TWD
1482,KRW/ZAR
1483,MYR/KRW
1484,NZD/KRW
1485,SGD/KRW
1486,THB/KRW
1487,TWD/KRW
1488,ZAR/KRW
1489,MXN/KRW
1490,NOK/KRW
1491,PHP/KRW
1492,PKR/KRW
1493,PLN/KRW
1494,RUB/KRW
1495,SAR/KRW
1496,SEK/KRW
1497,TRY/KRW
1498,VES/KRW
1499,KRW/USD
1500,KRW/SGD
1501,KRW/RUB
1502,USD/KWD
1503,KWD/PKR
1504,KWD/SAR
1505,SAR/KWD
1506,KWD/USD
1507,KWD/TRY
1508,KWD/MYR
1509,SGD/KWD
1510,KWD/SGD
1511,KYD/USD
1512,USD/KZT
1513,RUB/KZT
1514,KZT/RUB
1515,UAH/KZT
1516,KZT/RUB
1517,USD/LAK
1518,USD/LBP
1519,MXN/LBP
1520,NOK/LBP
1521,NZD/LBP
1522,PHP/LBP
1523,PKR/LBP
1524,PLN/LBP
1525,RUB/LBP
1526,SAR/LBP
1527,SEK/LBP
1528,SGD/LBP
1529,THB/LBP
1530,TRY/LBP
1531,TWD/LBP
1532,VES/LBP
1533,ZAR/LBP
1534,USD/LKR
1535,MXN/LKR
1536,NOK/LKR
1537,NZD/LKR
1538,PHP/LKR
1539,PKR/LKR
1540,PLN/LKR
1541,RUB/LKR
1542,SAR/LKR
1543,SEK/LKR
1544,SGD/LKR
1545,THB/LKR
1546,TRY/LKR
1547,TWD/LKR
1548,VES/LKR
1549,ZAR/LKR
1550,USD/LSL
1551,USD/LYD
1552,USD/MAD
1553,MXN/MAD
1554,NOK/MAD
1555,NZD/MAD
1556,PHP/MAD
1557,PLN/MAD
1558,RUB/MAD
1559,SAR/MAD
1560,SEK/MAD
1561,SGD/MAD
1562,THB/MAD
1563,TRY/MAD
1564,TWD/MAD
1565,VES/MAD
1566,ZAR/MAD
1567,USD/MDL
1568,MDL/RUB
1569,MDL/RUB
1570,USD/MGA
1571,USD/MKD
1572,USD/MMK
1573,USD/MNT
1574,USD/MOP
1575,USD/MRU
1576,USD/MUR
1577,USD/MVR
1578,USD/MWK
1579,USD/MXN
1580,MXN/ZAR
1581,SGD/MXN
1582,MXN/MYR
1583,MXN/NAD
1584,MXN/NOK
1585,MXN/NPR
1586,MXN/NZD
1587,MXN/PAB
1588,MXN/PHP
1589,MXN/PKR
1590,MXN/PLN
1591,MXN/QAR
1592,MXN/RON
1593,MXN/RUB
1594,MXN/SAR
1595,MXN/SEK
1596,MXN/SGD
1597,MXN/THB
1598,MXN/TRY
1599,MXN/TWD
1600,MXN/USD
1601,MXN/VES
1602,MXN/XAF
1603,MXN/XCD
1604,MXN/XOF
1605,NOK/MXN
1606,NZD/MXN
1607,PHP/MXN
1608,PLN/MXN
1609,RUB/MXN
1610,SAR/MXN
1611,SEK/MXN
1612,THB/MXN
1613,TRY/MXN
1614,TWD/MXN
1615,VES/MXN
1616,ZAR/MXN
1617,PYG/MXN
1618,UYU/MXN
1619,PEN/MXN
1620,MXN/PYG
1621,MXN/UYU
1622,MXN/PEN
1623,MYR/NZD
1624,MYR/PKR
1625,MYR/SGD
1626,MYR/THB
1627,MYR/TWD
1628,MYR/ZAR
1629,NZD/MYR
1630,SGD/MYR
1631,USD/MYR
1632,ZAR/MYR
1633,NOK/MYR
1634,PHP/MYR
1635,PLN/MYR
1636,RUB/MYR
1637,SAR/MYR
1638,SEK/MYR
1639,THB/MYR
1640,TRY/MYR
1641,TWD/MYR
1642,VES/MYR
1643,MYR/USD
1644,USD/MZN
1645,USD/NAD
1646,NOK/NAD
1647,NZD/NAD
1648,PHP/NAD
1649,PLN/NAD
1650,RUB/NAD
1651,SAR/NAD
1652,SEK/NAD
1653,SGD/NAD
1654,THB/NAD
1655,TRY/NAD
1656,TWD/NAD
1657,VES/NAD
1658,ZAR/NAD
1659,USD/NGN
1660,USD/NIO
1661,NIO/USD
1662,USD/NOK
1663,NOK/SEK
1664,SEK/NOK
1665,ZAR/NOK
1666,NOK/NPR
1667,NOK/NZD
1668,NOK/OMR
1669,NOK/PAB
1670,NOK/PHP
1671,NOK/PKR
1672,NOK/PLN
1673,NOK/QAR
1674,NOK/RON
1675,NOK/RUB
1676,NOK/SAR
1677,NOK/SGD
1678,NOK/THB
1679,NOK/TRY
1680,NOK/TWD
1681,NOK/USD
1682,NOK/VES
1683,NOK/XAF
1684,NOK/XCD
1685,NOK/XOF
1686,NOK/ZAR
1687,NZD/NOK
1688,PHP/NOK
1689,PLN/NOK
1690,RUB/NOK
1691,SAR/NOK
1692,SGD/NOK
1693,THB/NOK
1694,TRY/NOK
1695,TWD/NOK
1696,VES/NOK
1697,NOK/RUB
1698,USD/NPR
1699,NZD/NPR
1700,PHP/NPR
1701,PKR/NPR
1702,PLN/NPR
1703,RUB/NPR
1704,SAR/NPR
1705,SEK/NPR
1706,SGD/NPR
1707,THB/NPR
1708,TRY/NPR
1709,TWD/NPR
1710,VES/NPR
1711,ZAR/NPR
1712,NZD/USD
1713,NZD/PLN
1714,NZD/SEK
1715,NZD/THB
1716,NZD/ZAR
1717,NZD/SGD
1718,NZD/PKR
1719,NZD/TWD
1720,SGD/NZD
1721,USD/NZD
1722,NZD/OMR
1723,NZD/PAB
1724,NZD/PHP
1725,NZD/QAR
1726,NZD/RON
1727,NZD/RUB
1728,NZD/SAR
1729,NZD/TRY
1730,NZD/VES
1731,NZD/XAF
1732,NZD/XCD
1733,NZD/XOF
1734,PLN/NZD
1735,SAR/NZD
1736,SEK/NZD
1737,TRY/NZD
1738,TWD/NZD
1739,VES/NZD
1740,ZAR/NZD
1741,OMR/PKR
1742,USD/OMR
1743,PLN/OMR
1744,SAR/OMR
1745,SEK/OMR
1746,SGD/OMR
1747,TRY/OMR
1748,TWD/OMR
1749,VES/OMR
1750,ZAR/OMR
1751,USD/PAB
1752,PLN/PAB
1753,SAR/PAB
1754,SEK/PAB
1755,SGD/PAB
1756,TRY/PAB
1757,TWD/PAB
1758,VES/PAB
1759,ZAR/PAB
1760,USD/PEN
1761,PYG/PEN
1762,PEN/PYG
1763,UYU/PEN
1764,PEN/UYU
1765,VES/PEN
1766,PEN/VES
1767,PEN/USD
1768,USD/PGK
1769,USD/PHP
1770,ZAR/PHP
1771,PHP/PKR
1772,PHP/RUB
1773,PHP/SEK
1774,PHP/THB
1775,PHP/TRY
1776,PHP/XAF
1777,PHP/XOF
1778,PHP/ZAR
1779,PKR/PHP
1780,PLN/PHP
1781,RUB/PHP
1782,SAR/PHP
1783,SEK/PHP
1784,SGD/PHP
1785,THB/PHP
1786,TRY/PHP
1787,TWD/PHP
1788,VES/PHP
1789,PHP/USD
1790,QAR/PHP
1791,QAR/PKR
1792,SAR/PKR
1793,SGD/PKR
1794,THB/PKR
1795,TWD/PKR
1796,USD/PKR
1797,ZAR/PKR
1798,PKR/RUB
1799,PKR/THB
1800,PKR/XAF
1801,PKR/XOF
1802,PLN/PKR
1803,RUB/PKR
1804,SEK/PKR
1805,TRY/PKR
1806,VES/PKR
1807,USD/PLN
1808,SEK/PLN
1809,SGD/PLN
1810,PLN/QAR
1811,PLN/RON
1812,PLN/RUB
1813,PLN/SAR
1814,PLN/SEK
1815,PLN/SGD
1816,PLN/THB
1817,PLN/TRY
1818,PLN/TWD
1819,PLN/USD
1820,PLN/VES
1821,PLN/XAF
1822,PLN/XCD
1823,PLN/XOF
1824,PLN/ZAR
1825,RUB/PLN
1826,SAR/PLN
1827,TRY/PLN
1828,TWD/PLN
1829,VES/PLN
1830,ZAR/PLN
1831,UAH/PLN
1832,PLN/UAH
1833,PLN/RUB
1834,USD/PYG
1835,PYG/UYU
1836,UYU/PYG
1837,VES/PYG
1838,PYG/VES
1839,PYG/USD
1840,USD/QAR
1841,RUB/QAR
1842,SAR/QAR
1843,SEK/QAR
1844,SGD/QAR
1845,THB/QAR
1846,TRY/QAR
1847,TWD/QAR
1848,VES/QAR
1849,ZAR/QAR
1850,USD/RON
1851,RON/RUB
1852,SAR/RON
1853,SEK/RON
1854,SGD/RON
1855,TRY/RON
1856,TWD/RON
1857,VES/RON
1858,ZAR/RON
1859,RON/RUB
1860,USD/RSD
1861,USD/RUB
1862,RUB/SAR
1863,RUB/SEK
1864,RUB/THB
1865,RUB/TRY
1866,RUB/TWD
1867,RUB/USD
1868,RUB/VES
1869,RUB/XAF
1870,RUB/XOF
1871,RUB/ZAR
1872,SAR/RUB
1873,SEK/RUB
1874,SGD/RUB
1875,THB/RUB
1876,TRY/RUB
1877,TWD/RUB
1878,VES/RUB
1879,ZAR/RUB
1880,RUB/UAH
1881,UAH/RUB
1882,USD/RUB
1883,RUB/VND
1884,TMT/RUB
1885,SDR/RUB
1886,TJS/RUB
1887,UZS/RUB
1888,SEK/RUB
1889,SGD/RUB
1890,TJS/RUB
1891,TMT/RUB
1892,TRY/RUB
1893,UAH/RUB
1894,USD/RUB
1895,UZS/RUB
1896,SDR/RUB
1897,ZAR/RUB
1898,USD/RUB
1899,USD/RWF
1900,USD/SAR
1901,SAR/SEK
1902,SAR/SGD
1903,SAR/THB
1904,SAR/TRY
1905,SAR/TWD
1906,SAR/USD
1907,SAR/VES
1908,SAR/XAF
1909,SAR/XCD
1910,SAR/XOF
1911,SAR/ZAR
1912,SEK/SAR
1913,SGD/SAR
1914,THB/SAR
1915,TRY/SAR
1916,TWD/SAR
1917,VES/SAR
1918,ZAR/SAR
1919,USD/SCR
1920,USD/SDG
1921,USD/SEK
1922,SEK/SGD
1923,SEK/THB
1924,SEK/TRY
1925,SEK/TWD
1926,SEK/USD
1927,SEK/VES
1928,SEK/XAF
1929,SEK/XCD
1930,SEK/XOF
1931,SEK/ZAR
1932,SGD/SEK
1933,THB/SEK
1934,TRY/SEK
1935,TWD/SEK
1936,VES/SEK
1937,ZAR/SEK
1938,USD/SGD
1939,SGD/THB
1940,SGD/TWD
1941,SGD/USD
1942,SGD/ZAR
1943,SGD/TRY
1944,SGD/VES
1945,SGD/XAF
1946,SGD/XCD
1947,SGD/XOF
1948,TRY/SGD
1949,TWD/SGD
1950,VES/SGD
1951,ZAR/SGD
1952,USD/SOS
1953,USD/STN
1954,USD/SVC
1955,USD/SYP
1956,SYP/USD
1957,USD/SZL
1958,USD/THB
1959,THB/TWD
1960,TWD/THB
1961,ZAR/THB
1962,THB/TRY
1963,THB/XAF
1964,THB/XOF
1965,THB/ZAR
1966,TRY/THB
1967,VES/THB
1968,THB/USD
1969,USD/TJS
1970,USD/TMT
1971,USD/TND
1972,USD/TRY
1973,TRY/ZAR
1974,TRY/TWD
1975,TRY/USD
1976,TRY/VES
1977,TRY/XAF
1978,TRY/XCD
1979,TRY/XOF
1980,TWD/TRY
1981,VES/TRY
1982,ZAR/TRY
1983,SDR/TRY
1984,XAGg/TRY
1985,TRY/UAH
1986,USD/TTD
1987,USD/TWD
1988,ZAR/TWD
1989,TWD/USD
1990,TWD/VES
1991,TWD/XAF
1992,TWD/XCD
1993,TWD/XOF
1994,TWD/ZAR
1995,VES/TWD
1996,USD/TZS
1997,USD/UAH
1998,UAH/USD
1999,USD/UGX
2000,USD/ZAR
2001,USD/UYU
2002,USD/UZS
2003,USD/VES
2004,USD/VND
2005,USD/VUV
2006,USD/XAF
2007,USD/XCD
2008,USD/XOF
2009,USD/XPF
2010,USD/YER
2011,USD/ZMW
2012,VES/USD
2013,ZAR/USD
2014,UYU/USD
2015,VND/USD
2016,XBR/USD
2017,XAGg/USD
2018,VES/UYU
2019,UYU/VES
2020,VES/XAF
2021,VES/XCD
2022,VES/XOF
2023,VES/ZAR
2024,ZAR/VES
2025,VND/XAF
2026,ZAR/XAF
2027,ZAR/XCD
2028,ZAR/XOF
2029,USD/AED
2030,XAG/USD
